"","Wavelength..nm.","Absorbance"
"174",423,0.252
"175",424,0.249
"176",425,0.245
"177",426,0.242
"178",427,0.239
"179",428,0.235
"180",429,0.232
"181",430,0.229
"182",431,0.226
"183",432,0.223
"184",433,0.22
"185",434,0.217
"186",435,0.214
"187",436,0.211
"188",437,0.209
"189",438,0.206
"190",439,0.203
"191",440,0.201
"192",441,0.198
"193",442,0.196
"194",443,0.194
"195",444,0.191
"196",445,0.189
"197",446,0.187
"198",447,0.185
"199",448,0.183
"200",449,0.181
"201",450,0.179
"202",451,0.177
"203",452,0.175
"204",453,0.173
"205",454,0.171
"206",455,0.17
"207",456,0.168
"208",457,0.166
"209",458,0.165
"210",459,0.163
"211",460,0.162
"212",461,0.16
"213",462,0.158
"214",463,0.157
"215",464,0.155
"216",465,0.154
"217",466,0.153
"218",467,0.151
"219",468,0.15
"220",469,0.148
"221",470,0.147
"222",471,0.146
"223",472,0.144
"224",473,0.143
"225",474,0.142
"226",475,0.14
"227",476,0.139
"228",477,0.138
"229",478,0.137
"230",479,0.135
"231",480,0.134
"232",481,0.133
"233",482,0.132
"234",483,0.131
"235",484,0.129
"236",485,0.128
"237",486,0.127
"238",487,0.126
"239",488,0.125
"240",489,0.123
"241",490,0.122
"242",491,0.121
"243",492,0.12
"244",493,0.119
"245",494,0.118
"246",495,0.116
"247",496,0.115
"248",497,0.114
"249",498,0.113
"250",499,0.112
"251",500,0.111
"252",501,0.11
"253",502,0.109
"254",503,0.107
"255",504,0.106
"256",505,0.105
"257",506,0.104
"258",507,0.103
"259",508,0.102
"260",509,0.101
"261",510,0.1
"262",511,0.099
"263",512,0.098
"264",513,0.097
"265",514,0.096
"266",515,0.095
"267",516,0.094
"268",517,0.093
"269",518,0.092
"270",519,0.091
"271",520,0.09
"272",521,0.089
"273",522,0.088
"274",523,0.087
"275",524,0.086
"276",525,0.085
"277",526,0.084
"278",527,0.083
"279",528,0.082
"280",529,0.081
"281",530,0.08
"282",531,0.079
"283",532,0.078
"284",533,0.077
"285",534,0.077
"286",535,0.076
"287",536,0.075
"288",537,0.074
"289",538,0.073
"290",539,0.072
"291",540,0.071
"292",541,0.071
"293",542,0.07
"294",543,0.069
"295",544,0.068
"296",545,0.067
"297",546,0.067
"298",547,0.066
"299",548,0.065
"300",549,0.064
"301",550,0.064
"302",551,0.063
"303",552,0.062
"304",553,0.062
"305",554,0.061
"306",555,0.06
"307",556,0.059
"308",557,0.059
"309",558,0.058
"310",559,0.058
"311",560,0.057
"312",561,0.056
"313",562,0.056
"314",563,0.055
"315",564,0.054
"316",565,0.054
"317",566,0.053
"318",567,0.052
"319",568,0.052
"320",569,0.051
"321",570,0.051
"322",571,0.05
"323",572,0.049
"324",573,0.049
"325",574,0.048
"326",575,0.048
"327",576,0.047
"328",577,0.047
"329",578,0.046
"330",579,0.046
"331",580,0.045
"332",581,0.045
"333",582,0.044
"334",583,0.044
"335",584,0.043
"336",585,0.043
"337",586,0.042
"338",587,0.042
"339",588,0.041
"340",589,0.041
"341",590,0.04
"342",591,0.04
"343",592,0.039
"344",593,0.039
"345",594,0.038
"346",595,0.038
"347",596,0.038
"348",597,0.037
"349",598,0.037
"350",599,0.036
"351",600,0.036
"352",601,0.036
"353",602,0.035
"354",603,0.035
"355",604,0.034
"356",605,0.034
"357",606,0.033
"358",607,0.033
"359",608,0.033
"360",609,0.032
"361",610,0.032
"362",611,0.032
"363",612,0.031
"364",613,0.031
"365",614,0.03
"366",615,0.03
"367",616,0.03
"368",617,0.029
"369",618,0.029
"370",619,0.029
"371",620,0.028
"372",621,0.028
"373",622,0.028
"374",623,0.027
"375",624,0.027
"376",625,0.027
"377",626,0.027
"378",627,0.026
"379",628,0.026
"380",629,0.026
"381",630,0.025
"382",631,0.025
"383",632,0.025
"384",633,0.024
"385",634,0.024
"386",635,0.024
"387",636,0.024
"388",637,0.023
"389",638,0.023
"390",639,0.023
"391",640,0.022
"392",641,0.022
"393",642,0.022
"394",643,0.022
"395",644,0.021
"396",645,0.021
"397",646,0.021
"398",647,0.021
"399",648,0.02
"400",649,0.02
"401",650,0.02
"402",651,0.02
"403",652,0.02
"404",653,0.019
"405",654,0.019
"406",655,0.019
"407",656,0.019
"408",657,0.018
"409",658,0.018
"410",659,0.018
"411",660,0.018
"412",661,0.018
"413",662,0.017
"414",663,0.017
"415",664,0.017
"416",665,0.017
