"","Wavelength..nm.","Absorbance"
"120",369,0.217
"121",370,0.213
"122",371,0.21
"123",372,0.207
"124",373,0.203
"125",374,0.2
"126",375,0.197
"127",376,0.194
"128",377,0.191
"129",378,0.188
"130",379,0.185
"131",380,0.183
"132",381,0.18
"133",382,0.177
"134",383,0.174
"135",384,0.172
"136",385,0.169
"137",386,0.167
"138",387,0.164
"139",388,0.162
"140",389,0.159
"141",390,0.157
"142",391,0.155
"143",392,0.153
"144",393,0.15
"145",394,0.148
"146",395,0.146
"147",396,0.144
"148",397,0.142
"149",398,0.14
"150",399,0.138
"151",400,0.136
"152",401,0.135
"153",402,0.133
"154",403,0.131
"155",404,0.129
"156",405,0.128
"157",406,0.126
"158",407,0.124
"159",408,0.123
"160",409,0.121
"161",410,0.12
"162",411,0.118
"163",412,0.117
"164",413,0.115
"165",414,0.114
"166",415,0.112
"167",416,0.111
"168",417,0.109
"169",418,0.108
"170",419,0.107
"171",420,0.105
"172",421,0.104
"173",422,0.103
"174",423,0.102
"175",424,0.101
"176",425,0.099
"177",426,0.098
"178",427,0.097
"179",428,0.096
"180",429,0.095
"181",430,0.094
"182",431,0.093
"183",432,0.092
"184",433,0.091
"185",434,0.09
"186",435,0.089
"187",436,0.088
"188",437,0.087
"189",438,0.086
"190",439,0.086
"191",440,0.085
"192",441,0.084
"193",442,0.083
"194",443,0.082
"195",444,0.082
"196",445,0.081
"197",446,0.08
"198",447,0.079
"199",448,0.079
"200",449,0.078
"201",450,0.077
"202",451,0.077
"203",452,0.076
"204",453,0.075
"205",454,0.075
"206",455,0.074
"207",456,0.073
"208",457,0.073
"209",458,0.072
"210",459,0.072
"211",460,0.071
"212",461,0.07
"213",462,0.07
"214",463,0.069
"215",464,0.069
"216",465,0.068
"217",466,0.068
"218",467,0.067
"219",468,0.067
"220",469,0.066
"221",470,0.066
"222",471,0.065
"223",472,0.065
"224",473,0.064
"225",474,0.064
"226",475,0.063
"227",476,0.063
"228",477,0.062
"229",478,0.062
"230",479,0.061
"231",480,0.061
"232",481,0.06
"233",482,0.06
"234",483,0.06
"235",484,0.059
"236",485,0.059
"237",486,0.058
"238",487,0.058
"239",488,0.057
"240",489,0.057
"241",490,0.057
"242",491,0.056
"243",492,0.056
"244",493,0.055
"245",494,0.055
"246",495,0.054
"247",496,0.054
"248",497,0.054
"249",498,0.053
"250",499,0.053
"251",500,0.052
"252",501,0.052
"253",502,0.052
"254",503,0.051
"255",504,0.051
"256",505,0.05
"257",506,0.05
"258",507,0.05
"259",508,0.049
"260",509,0.049
"261",510,0.048
"262",511,0.048
"263",512,0.048
"264",513,0.047
"265",514,0.047
"266",515,0.047
"267",516,0.046
"268",517,0.046
"269",518,0.045
"270",519,0.045
"271",520,0.045
"272",521,0.044
"273",522,0.044
"274",523,0.044
"275",524,0.043
"276",525,0.043
"277",526,0.043
"278",527,0.042
"279",528,0.042
"280",529,0.042
"281",530,0.041
"282",531,0.041
"283",532,0.041
"284",533,0.04
"285",534,0.04
"286",535,0.04
"287",536,0.039
"288",537,0.039
"289",538,0.039
"290",539,0.038
"291",540,0.038
"292",541,0.038
"293",542,0.038
"294",543,0.037
"295",544,0.037
"296",545,0.037
"297",546,0.036
"298",547,0.036
"299",548,0.036
"300",549,0.036
"301",550,0.035
"302",551,0.035
"303",552,0.035
"304",553,0.035
"305",554,0.034
"306",555,0.034
"307",556,0.034
"308",557,0.033
"309",558,0.033
"310",559,0.033
"311",560,0.033
"312",561,0.032
"313",562,0.032
"314",563,0.032
"315",564,0.032
"316",565,0.031
"317",566,0.031
"318",567,0.031
"319",568,0.031
"320",569,0.03
"321",570,0.03
"322",571,0.03
"323",572,0.03
"324",573,0.029
"325",574,0.029
"326",575,0.029
"327",576,0.029
"328",577,0.028
"329",578,0.028
"330",579,0.028
"331",580,0.028
"332",581,0.028
"333",582,0.027
"334",583,0.027
"335",584,0.027
"336",585,0.027
"337",586,0.026
"338",587,0.026
"339",588,0.026
"340",589,0.026
"341",590,0.026
"342",591,0.026
"343",592,0.025
"344",593,0.025
"345",594,0.025
"346",595,0.025
"347",596,0.025
"348",597,0.024
"349",598,0.024
"350",599,0.024
"351",600,0.024
"352",601,0.024
"353",602,0.023
"354",603,0.023
"355",604,0.023
"356",605,0.023
"357",606,0.023
"358",607,0.022
"359",608,0.022
"360",609,0.022
"361",610,0.022
"362",611,0.022
"363",612,0.021
"364",613,0.021
"365",614,0.021
"366",615,0.021
"367",616,0.021
"368",617,0.02
"369",618,0.02
"370",619,0.02
"371",620,0.02
"372",621,0.02
"373",622,0.019
"374",623,0.019
"375",624,0.019
"376",625,0.019
"377",626,0.019
"378",627,0.018
"379",628,0.018
"380",629,0.018
"381",630,0.018
"382",631,0.018
"383",632,0.018
"384",633,0.017
"385",634,0.017
"386",635,0.017
"387",636,0.017
"388",637,0.017
"389",638,0.017
"390",639,0.016
"391",640,0.016
"392",641,0.016
"393",642,0.016
"394",643,0.016
"395",644,0.016
"396",645,0.016
"397",646,0.015
"398",647,0.015
"399",648,0.015
"400",649,0.015
"401",650,0.015
"402",651,0.015
"403",652,0.015
"404",653,0.015
"405",654,0.014
"406",655,0.014
"407",656,0.014
"408",657,0.014
"409",658,0.014
"410",659,0.014
"411",660,0.014
"412",661,0.014
"413",662,0.013
"414",663,0.013
"415",664,0.013
"416",665,0.013
