"","Wavelength..nm.","Absorbance"
"147",396,0.04
"148",397,0.039
"149",398,0.039
"150",399,0.039
"151",400,0.038
"152",401,0.038
"153",402,0.038
"154",403,0.037
"155",404,0.037
"156",405,0.037
"157",406,0.036
"158",407,0.036
"159",408,0.036
"160",409,0.036
"161",410,0.035
"162",411,0.035
"163",412,0.035
"164",413,0.035
"165",414,0.034
"166",415,0.034
"167",416,0.034
"168",417,0.034
"169",418,0.034
"170",419,0.033
"171",420,0.033
"172",421,0.033
"173",422,0.033
"174",423,0.032
"175",424,0.032
"176",425,0.032
"177",426,0.031
"178",427,0.031
"179",428,0.031
"180",429,0.031
"181",430,0.03
"182",431,0.03
"183",432,0.03
"184",433,0.03
"185",434,0.03
"186",435,0.029
"187",436,0.029
"188",437,0.029
"189",438,0.029
"190",439,0.029
"191",440,0.028
"192",441,0.028
"193",442,0.028
"194",443,0.028
"195",444,0.028
"196",445,0.028
"197",446,0.028
"198",447,0.028
"199",448,0.028
"200",449,0.028
"201",450,0.028
"202",451,0.028
"203",452,0.028
"204",453,0.028
"205",454,0.028
"206",455,0.028
"207",456,0.028
"208",457,0.028
"209",458,0.028
"210",459,0.028
"211",460,0.028
"212",461,0.028
"213",462,0.028
"214",463,0.028
"215",464,0.028
"216",465,0.028
"217",466,0.028
"218",467,0.028
"219",468,0.028
"220",469,0.028
"221",470,0.028
"222",471,0.028
"223",472,0.027
"224",473,0.027
"225",474,0.028
"226",475,0.028
"227",476,0.028
"228",477,0.028
"229",478,0.028
"230",479,0.028
"231",480,0.028
"232",481,0.028
"233",482,0.028
"234",483,0.028
"235",484,0.028
"236",485,0.028
"237",486,0.027
"238",487,0.027
"239",488,0.027
"240",489,0.027
"241",490,0.027
"242",491,0.027
"243",492,0.027
"244",493,0.026
"245",494,0.026
"246",495,0.026
"247",496,0.026
"248",497,0.026
"249",498,0.026
"250",499,0.026
"251",500,0.026
"252",501,0.026
"253",502,0.026
"254",503,0.026
"255",504,0.026
"256",505,0.026
"257",506,0.025
"258",507,0.025
"259",508,0.025
"260",509,0.025
"261",510,0.025
"262",511,0.025
"263",512,0.025
"264",513,0.025
"265",514,0.025
"266",515,0.025
"267",516,0.025
"268",517,0.025
"269",518,0.025
"270",519,0.025
"271",520,0.025
"272",521,0.025
"273",522,0.025
"274",523,0.025
"275",524,0.025
"276",525,0.025
"277",526,0.025
"278",527,0.025
"279",528,0.025
"280",529,0.025
"281",530,0.025
"282",531,0.024
"283",532,0.024
"284",533,0.024
"285",534,0.024
"286",535,0.024
"287",536,0.025
"288",537,0.026
"289",538,0.026
"290",539,0.026
"291",540,0.026
"292",541,0.026
"293",542,0.026
"294",543,0.026
"295",544,0.026
"296",545,0.026
"297",546,0.026
"298",547,0.026
"299",548,0.026
"300",549,0.026
"301",550,0.026
"302",551,0.026
"303",552,0.026
"304",553,0.026
"305",554,0.026
"306",555,0.026
"307",556,0.026
"308",557,0.026
"309",558,0.026
"310",559,0.026
"311",560,0.026
"312",561,0.026
"313",562,0.026
"314",563,0.026
"315",564,0.026
"316",565,0.026
"317",566,0.026
"318",567,0.026
"319",568,0.026
"320",569,0.026
"321",570,0.026
"322",571,0.026
"323",572,0.026
"324",573,0.026
"325",574,0.026
"326",575,0.026
"327",576,0.026
"328",577,0.026
"329",578,0.026
"330",579,0.026
"331",580,0.026
"332",581,0.026
"333",582,0.026
"334",583,0.026
"335",584,0.026
"336",585,0.026
"337",586,0.026
"338",587,0.026
"339",588,0.026
"340",589,0.026
"341",590,0.026
"342",591,0.026
"343",592,0.026
"344",593,0.026
"345",594,0.026
"346",595,0.026
"347",596,0.026
"348",597,0.026
"349",598,0.026
"350",599,0.026
"351",600,0.026
"352",601,0.026
"353",602,0.026
"354",603,0.026
"355",604,0.026
"356",605,0.026
"357",606,0.026
"358",607,0.026
"359",608,0.026
"360",609,0.026
"361",610,0.026
"362",611,0.026
"363",612,0.026
"364",613,0.026
"365",614,0.026
"366",615,0.026
"367",616,0.026
"368",617,0.026
"369",618,0.026
"370",619,0.027
"371",620,0.027
"372",621,0.027
"373",622,0.027
"374",623,0.027
"375",624,0.027
"376",625,0.027
"377",626,0.027
"378",627,0.027
"379",628,0.027
"380",629,0.027
"381",630,0.027
"382",631,0.027
"383",632,0.027
"384",633,0.027
"385",634,0.027
"386",635,0.027
"387",636,0.027
"388",637,0.027
"389",638,0.027
"390",639,0.027
"391",640,0.027
"392",641,0.027
"393",642,0.027
"394",643,0.027
"395",644,0.027
"396",645,0.027
"397",646,0.027
"398",647,0.027
"399",648,0.027
"400",649,0.027
"401",650,0.027
"402",651,0.027
"403",652,0.027
"404",653,0.027
"405",654,0.027
"406",655,0.027
"407",656,0.027
"408",657,0.027
"409",658,0.027
"410",659,0.027
"411",660,0.027
"412",661,0.027
"413",662,0.027
"414",663,0.027
"415",664,0.027
"416",665,0.027
